doc_id,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
5631971,0.00021771460353399948,0.0011622695363175224,0.00017745170266632914,0.00015259347417833152,0.0012142479711744142,0.00029828881624785746,0.0009905602522634208,0.0012916284875605793,0.001663278109454498
5631979,0.0004832300579601651,0.0015888524465503735,0.0006564344873382595,0.0011471930247988035,0.0010737473890737338,0.0010807050346835895,0.0008836578548202312,0.0013695464594258983,0.0008303857457773667
5632006,0.0001402470056883332,0.00197364055393538,0.0010754354250288407,0.00048322166127446584,0.0017962351010244737,0.0014504534681799486,0.0015867022609362662,0.0020059074995836786,0.0017988223280486486
5632041,0.0004556207927759944,0.0007003029840605612,0.0002884690895744111,0.0005166266570065872,0.0005107684266743372,0.0005503220987721873,0.0004797748341378008,0.0010072558391831727,0.0007478023335570783
5632622,0.00018528413275030873,0.0010412865610938103,0.0,0.0007829771691840952,0.0003621104317024543,0.0005350919967626343,0.0003055565774851013,0.001228715219899228,0.0003959941277630829
5632716,0.0006653170918970663,0.0012878303395066715,0.00018874139183874735,0.0006437279473217552,8.76136359875693e-05,0.0007790562897943558,8.47978681702751e-06,0.0010908043674377314,0.0009344907673617022
5633766,0.0002194842208568064,0.00043198120577415077,0.00021477985511684532,0.00022062974740189994,0.00033217839523708815,0.0003126191889775171,5.035651616989267e-05,0.00044851574825003926,0.00019317232783653196
5633795,0.00041486888853335034,0.00012508807278288942,0.00031256319568317775,0.0007892513986033532,7.301177873890574e-05,0.0013756478548127187,0.00027032906914353094,0.0005808252473086189,-0.001006063049016088
5633800,0.00014998778022787544,0.0012603567237520906,0.00025532419362052323,0.000706746094385631,0.0008117114307960434,0.00028376617769418496,0.0003605669552245784,0.002678913501192445,0.00209080271613282
5633888,0.00014899058121681583,0.0003549098395897876,1.1826175482201244e-05,0.00011573878967021155,0.00023385286217486467,0.00014438153887915794,0.00014824794403085382,0.0009271647923504728,0.0009363636707447682
5633980,0.001503137784389405,0.001955253634640307,0.0002235940561977795,0.0017246563566894644,0.001847288600585079,0.0005365845102178166,0.0014165365569746267,0.0005190257982310469,0.0018660326438831988
5633987,5.717953509865661e-05,0.00045882979773910373,4.8141833409030805e-05,0.0004909465647025905,0.00037663083401059526,0.0008868808883310233,0.0001882336746984588,0.0006617189035141135,0.0002359546640932488
5633988,0.00013089516644671924,0.0012451260149234384,0.0010293124104726163,0.0009229712817014962,0.0009849619353876524,0.0014038415028964344,0.0008445818572081078,0.0015478403472901111,-1.3578019721767213e-05
5633989,0.00014215823533723053,0.0003613872119217864,0.00019913384457781726,0.001058266229217368,0.000370984166417116,0.0011906639305463162,0.00027658037596111555,0.00035399636149783685,-0.0007639017687686513
